,NOC,Year,duration,event,total_appearances,total_athletes,unique_events,unique_sports,athletes_per_games,events_per_games,last_HHI,last_athletes_count,last_unique_events,last_unique_sports,last_female_ratio,last_veteran_ratio,athlete_growth_rate,event_growth_rate,historical_events_per_athlete,athlete_per_event
866,IVB,1996,3,0,3,14,9,2,4.666666666666667,3.0,0.625,4,2,2,0.0,0.25,-0.16666666666666674,-0.4642857142857143,1.3571428571428572,2.0
867,IVB,2000,4,0,4,19,12,2,4.75,3.0,0.28925619834710736,7,5,2,0.0,0.2857142857142857,0.13888888888888884,0.19047619047619047,1.5789473684210527,1.4
868,IVB,2004,5,0,5,19,12,2,3.8,2.4,1.0,1,1,1,0.0,1.0,-0.11011904761904767,-0.05714285714285716,1.631578947368421,1.0
869,IVB,2008,6,0,6,20,12,2,3.3333333333333335,2.0,1.0,1,1,1,0.0,0.0,-0.08809523809523814,-0.04571428571428573,1.6,1.0
870,IVB,2012,7,0,7,22,14,2,3.142857142857143,2.0,0.5,2,2,1,0.5,0.0,0.09325396825396821,0.12857142857142856,1.5454545454545454,1.0
871,IVB,2016,8,0,8,23,14,2,2.875,1.75,0.5,2,2,1,0.5,0.5,0.07993197278911561,0.11020408163265305,1.5217391304347827,1.0
872,IVB,2020,9,0,9,26,17,3,2.888888888888889,1.8888888888888888,0.25,4,4,2,0.75,0.25,0.19494047619047616,0.22142857142857142,1.4615384615384615,1.0
873,IVB,2024,10,0,10,28,20,3,2.8,2.0,0.3333333333333333,3,3,2,0.6666666666666666,0.3333333333333333,0.14550264550264547,0.16904761904761903,1.4642857142857142,1.0
874,MOZ,1980,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
875,MOZ,1984,1,0,1,14,16,2,14.0,16.0,0.0625,14,16,2,0.1875,0.0,0.0,0.0,1.1428571428571428,0.875
876,MOZ,1988,2,0,2,22,23,2,11.0,11.5,0.1326530612244898,9,11,2,0.14285714285714285,0.1111111111111111,-0.3571428571428571,-0.3125,1.3181818181818181,0.8181818181818182
877,MOZ,1992,3,0,3,30,31,3,10.0,10.333333333333334,0.08333333333333334,8,12,3,0.3333333333333333,0.0,-0.23412698412698413,-0.11079545454545459,1.3666666666666667,0.6666666666666666
878,MOZ,1996,4,1,4,33,33,3,8.25,8.25,0.14285714285714285,6,7,2,0.5714285714285714,0.5,-0.23941798941798942,-0.21275252525252528,1.393939393939394,0.8571428571428571
879,ISV,1968,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
880,ISV,1972,1,0,1,6,5,3,6.0,5.0,0.22222222222222227,6,5,3,0.0,0.0,0.0,0.0,1.0,1.2
881,ISV,1976,2,0,2,21,13,5,10.5,6.5,0.1484375,16,9,4,0.0,0.0625,1.6666666666666665,0.8,1.0476190476190477,1.7777777777777777
882,ISV,1984,4,0,3,40,29,7,13.333333333333334,9.666666666666666,0.056213017751479306,21,21,6,0.15384615384615385,0.09523809523809523,0.9895833333333333,1.0666666666666669,1.15,1.0
883,ISV,1988,5,1,4,66,50,9,16.5,12.5,0.03994082840236689,29,31,7,0.11538461538461539,0.10344827586206896,0.7867063492063492,0.86984126984127,1.4242424242424243,0.9354838709677419
884,CAF,1968,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
885,CAF,1984,4,0,1,1,1,1,1.0,1.0,1.0,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0
886,CAF,1988,5,0,2,4,4,2,2.0,2.0,0.3333333333333333,3,3,2,0.0,0.0,2.0,2.0,1.0,1.0
887,CAF,1992,6,0,3,18,6,3,6.0,2.0,0.6533333333333335,15,4,3,0.0,0.06666666666666667,3.0,1.1666666666666665,1.0,3.75
888,CAF,1996,7,0,4,33,20,5,8.25,5.0,0.08843537414965985,15,16,3,0.14285714285714285,0.0,2.0,1.7777777777777777,1.1818181818181819,0.9375
889,CAF,2000,8,0,5,35,22,5,7.0,4.4,0.20000000000000004,5,5,1,0.4,0.6,1.3333333333333333,1.1614583333333333,1.2,1.0
890,CAF,2004,9,0,6,37,24,6,6.166666666666667,4.0,0.3333333333333333,3,3,2,0.6666666666666666,0.3333333333333333,0.9866666666666666,0.8491666666666665,1.1891891891891893,1.0
891,CAF,2008,10,0,7,39,26,7,5.571428571428571,3.7142857142857144,0.25,4,4,3,0.5,0.5,0.8777777777777777,0.7631944444444443,1.1794871794871795,1.0
892,CAF,2012,11,0,8,42,26,7,5.25,3.25,0.3333333333333333,3,3,2,0.3333333333333333,0.0,0.7166666666666667,0.618452380952381,1.1666666666666667,1.0
893,CAF,2016,12,0,9,47,29,9,5.222222222222222,3.2222222222222223,0.16666666666666669,6,6,4,0.5,0.16666666666666666,0.7520833333333333,0.6661458333333333,1.148936170212766,1.0
894,CAF,2020,13,0,10,50,31,9,5.0,3.1,0.16666666666666669,6,6,4,0.5,0.5,0.6685185185185185,0.5921296296296297,1.14,1.0
895,CAF,2024,14,0,11,52,33,9,4.7272727272727275,3.0,0.5,2,2,2,0.5,0.0,0.5349999999999999,0.46624999999999994,1.1346153846153846,1.0
896,MAD,1964,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
897,MAD,1968,1,0,1,3,4,1,3.0,4.0,0.25,3,4,1,0.0,0.0,0.0,0.0,1.3333333333333333,0.75
898,MAD,1972,2,0,2,6,8,2,3.0,4.0,0.16666666666666669,4,6,2,0.0,0.25,0.33333333333333326,0.5,1.3333333333333333,0.6666666666666666
899,MAD,1980,4,0,3,16,17,3,5.333333333333333,5.666666666666667,0.14792899408284027,11,10,2,0.0,0.09090909090909091,1.0416666666666665,0.5833333333333334,1.25,1.1
900,MAD,1984,5,0,4,27,33,5,6.75,8.25,0.05555555555555555,11,18,4,0.3333333333333333,0.0,0.6944444444444443,0.6555555555555556,1.4074074074074074,0.6111111111111112
901,MAD,1992,7,0,5,30,33,5,6.0,6.6,0.20000000000000004,5,5,2,0.0,0.4,0.3844696969696969,0.3111111111111111,1.3666666666666667,1.0
902,MAD,1996,8,0,6,43,41,7,7.166666666666667,6.833333333333333,0.07266435986159168,13,15,6,0.5294117647058824,0.0,0.6275757575757576,0.6488888888888888,1.3488372093023255,0.8666666666666667
903,MAD,2000,9,0,7,49,43,7,7.0,6.142857142857143,0.14285714285714285,11,10,4,0.7142857142857143,0.45454545454545453,0.49733877233877233,0.48518518518518516,1.3673469387755102,1.1
904,MAD,2004,10,0,8,58,45,7,7.25,5.625,0.14792899408284027,11,10,4,0.6153846153846154,0.18181818181818182,0.4262903762903763,0.41587301587301584,1.3275862068965518,1.1
905,MAD,2008,11,0,9,61,46,7,6.777777777777778,5.111111111111111,0.125,8,8,5,0.625,0.625,0.33891317016317013,0.3388888888888889,1.3114754098360655,1.0
906,MAD,2012,12,0,10,65,46,7,6.5,4.6,0.16666666666666669,6,6,4,0.3333333333333333,0.3333333333333333,0.27347837347837345,0.2734567901234568,1.2923076923076924,1.0
907,MAD,2016,13,0,11,72,49,8,6.545454545454546,4.454545454545454,0.14285714285714285,7,7,5,0.5714285714285714,0.0,0.2627972027972028,0.26277777777777783,1.2638888888888888,1.0
908,MAD,2020,14,0,12,75,52,8,6.25,4.333333333333333,0.16666666666666669,6,6,4,0.6666666666666666,0.5,0.22591953501044412,0.22590187590187594,1.2666666666666666,1.0
909,MAD,2024,15,0,13,81,58,8,6.230769230769231,4.461538461538462,0.16666666666666669,6,6,4,0.3333333333333333,0.0,0.2070929070929071,0.2070767195767196,1.2469135802469136,1.0
910,MAL,1956,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
911,MAL,1960,1,0,1,32,13,5,32.0,13.0,0.27508650519031147,32,13,5,0.029411764705882353,0.0,0.0,0.0,1.0625,2.4615384615384617
912,BIH,1992,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
913,BIH,1996,1,0,1,10,13,6,10.0,13.0,0.07692307692307694,10,13,6,0.46153846153846156,0.0,0.0,0.0,1.3,0.7692307692307693
914,BIH,2000,2,0,2,17,23,8,8.5,11.5,0.08333333333333334,9,12,7,0.16666666666666666,0.2222222222222222,-0.09999999999999998,-0.07692307692307687,1.3529411764705883,0.75
915,BIH,2004,3,0,3,24,27,8,8.0,9.0,0.10743801652892562,9,10,4,0.18181818181818182,0.2222222222222222,-0.04999999999999999,-0.12179487179487175,1.25,0.9
916,BIH,2008,4,0,4,31,32,10,7.75,8.0,0.09090909090909091,9,11,8,0.18181818181818182,0.2222222222222222,-0.033333333333333326,-0.047863247863247804,1.1935483870967742,0.8181818181818182
917,BIH,2012,5,0,5,34,33,10,6.8,6.6,0.14285714285714285,5,7,4,0.14285714285714285,0.4,-0.1361111111111111,-0.12680652680652676,1.1764705882352942,0.7142857142857143
918,BIH,2016,6,0,6,37,35,10,6.166666666666667,5.833333333333333,0.125,6,8,4,0.25,0.5,-0.06888888888888889,-0.07287379287379285,1.162162162162162,0.75
919,BIH,2020,7,0,7,45,38,10,6.428571428571429,5.428571428571429,0.15702479338842973,11,8,5,0.36363636363636365,0.2727272727272727,0.08148148148148147,-0.06072816072816071,1.1333333333333333,1.375
920,BIH,2024,8,0,8,50,46,10,6.25,5.75,0.125,7,8,5,0.375,0.2857142857142857,0.01789321789321788,-0.05205270919556632,1.18,0.875
921,GUM,1988,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
922,GUM,1992,1,0,1,19,22,7,19.0,22.0,0.0562130177514793,19,22,7,0.23076923076923078,0.0,0.0,0.0,1.368421052631579,0.8636363636363636
923,GUM,1996,2,0,2,39,44,9,19.5,22.0,0.05283950617283951,22,27,8,0.2,0.09090909090909091,0.1578947368421053,0.2272727272727273,1.794871794871795,0.8148148148148148
924,GUM,2000,3,0,3,45,46,9,15.0,15.333333333333334,0.1111111111111111,8,9,4,0.2222222222222222,0.25,-0.23923444976076552,-0.21969696969696972,1.711111111111111,0.8888888888888888
925,GUM,2004,4,0,4,50,49,9,12.5,12.25,0.14285714285714285,7,7,5,0.2857142857142857,0.2857142857142857,-0.20115629984051034,-0.22053872053872056,1.64,1.0
926,GUM,2008,5,0,5,53,51,9,10.6,10.2,0.25,4,4,3,0.25,0.25,-0.25801008202323994,-0.27254689754689754,1.6037735849056605,1.0
927,GUM,2012,6,0,6,59,56,10,9.833333333333334,9.333333333333334,0.14285714285714285,6,7,5,0.2857142857142857,0.0,-0.10640806561859195,-0.06803751803751804,1.5593220338983051,0.8571428571428571
928,GUM,2016,7,0,7,62,58,10,8.857142857142858,8.285714285714286,0.125,8,8,5,0.375,0.625,-0.03311783245993775,-0.03288840788840789,1.532258064516129,1.0
929,GUM,2020,8,0,8,65,58,10,8.125,7.25,0.20000000000000004,5,5,3,0.4,0.4,-0.08195814210851805,-0.08176149247577821,1.523076923076923,1.0
930,GUM,2024,9,0,9,70,63,10,7.777777777777778,7.0,0.20000000000000004,5,5,4,0.6,0.0,-0.0717133743449533,-0.07154130591630593,1.4857142857142858,1.0
931,CAY,1976,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
932,CAY,1984,2,0,1,2,1,1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,0.0,1.0,2.0
933,CAY,1988,3,0,2,10,7,2,5.0,3.5,0.20408163265306123,8,7,2,0.07142857142857142,0.0,3.0,6.0,1.6,1.1428571428571428
934,CAY,1992,4,0,3,16,9,3,5.333333333333333,3.0,0.20833333333333334,8,7,2,0.08333333333333333,0.25,1.5,3.0,1.625,1.1428571428571428
935,CAY,1996,5,0,4,22,13,3,5.5,3.25,0.19526627218934917,10,7,3,0.0,0.4,1.0833333333333333,2.0,1.6363636363636365,1.4285714285714286
936,CAY,2000,6,0,5,28,17,3,5.6,3.4,0.16049382716049382,9,7,3,0.1111111111111111,0.3333333333333333,0.7875,1.5,1.5357142857142858,1.2857142857142858
937,CAY,2004,7,0,6,29,19,3,4.833333333333333,3.1666666666666665,0.25,3,4,2,0.75,0.6666666666666666,0.4966666666666667,1.1142857142857143,1.5517241379310345,0.75
938,CAY,2008,8,0,7,32,24,4,4.571428571428571,3.4285714285714284,0.125,5,8,2,0.375,0.4,0.525,1.0952380952380951,1.5625,0.625
939,CAY,2012,9,0,8,34,28,4,4.25,3.5,0.16666666666666669,4,6,2,0.16666666666666666,0.5,0.42142857142857143,0.9030612244897959,1.588235294117647,0.6666666666666666
940,CAY,2016,10,0,9,35,29,4,3.888888888888889,3.2222222222222223,0.22448979591836732,4,5,2,0.0,0.75,0.36875,0.769345238095238,1.6571428571428573,0.8
941,CAY,2020,11,0,10,38,31,4,3.8,3.1,0.20000000000000004,5,5,3,0.4,0.4,0.35555555555555557,0.6838624338624338,1.605263157894737,1.0
942,CAY,2024,12,0,11,41,40,5,3.727272727272727,3.6363636363636362,0.1111111111111111,5,9,3,0.7777777777777778,0.4,0.32,0.6954761904761904,1.7073170731707317,0.5555555555555556
943,SVK,1996,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
944,BAR,1968,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
945,BAR,1972,1,0,1,9,10,5,9.0,10.0,0.14792899408284027,9,10,5,0.0,0.0,0.0,0.0,1.4444444444444444,0.9
946,BAR,1976,2,0,2,19,16,5,9.5,8.0,0.10500000000000001,13,13,4,0.4,0.23076923076923078,0.4444444444444444,0.30000000000000004,1.5263157894736843,1.0
947,BAR,1984,4,0,3,27,20,5,9.0,6.666666666666667,0.14186851211072662,11,11,2,0.17647058823529413,0.2727272727272727,0.14529914529914528,0.0730769230769231,1.6666666666666667,1.0
948,BAR,1988,5,0,4,42,28,8,10.5,7.0,0.0912,16,16,6,0.12,0.0625,0.2483812483812484,0.20023310023310026,1.6428571428571428,1.0
949,BAR,1992,6,0,5,56,38,10,11.2,7.6,0.0680473372781065,17,20,7,0.07692307692307693,0.17647058823529413,0.2019109362859363,0.2126748251748252,1.6071428571428572,0.85
950,BAR,1996,7,0,6,70,46,10,11.666666666666666,7.666666666666667,0.08264462809917356,17,17,5,0.09090909090909091,0.17647058823529413,0.16152874902874903,0.14013986013986016,1.542857142857143,1.0
951,BAR,2000,8,1,7,81,59,11,11.571428571428571,8.428571428571429,0.049586776859504134,13,21,7,0.13636363636363635,0.15384615384615385,0.09539160458278105,0.1559989030577266,1.6049382716049383,0.6190476190476191
952,GBS,1996,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
953,GBS,2000,1,0,1,3,3,2,3.0,3.0,0.3333333333333333,3,3,2,0.0,0.0,0.0,0.0,1.0,1.0
954,GBS,2004,2,0,2,4,5,2,2.0,2.5,0.3333333333333333,3,3,2,0.3333333333333333,0.6666666666666666,0.0,0.0,1.5,1.0
955,GBS,2008,3,0,3,6,7,2,2.0,2.3333333333333335,0.3333333333333333,3,3,2,0.6666666666666666,0.3333333333333333,0.0,0.0,1.3333333333333333,1.0
956,GBS,2012,4,0,4,9,9,2,2.25,2.25,0.3333333333333333,3,3,2,0.3333333333333333,0.0,0.0,0.0,1.2222222222222223,1.0
957,GBS,2016,5,0,5,11,11,2,2.2,2.2,0.25,4,4,2,0.5,0.5,0.08333333333333331,0.08333333333333331,1.1818181818181819,1.0
958,GBS,2020,6,0,6,14,14,3,2.3333333333333335,2.3333333333333335,0.20000000000000004,5,5,3,0.4,0.4,0.11666666666666665,0.11666666666666665,1.1428571428571428,1.0
959,GBS,2024,7,0,7,17,18,3,2.4285714285714284,2.5714285714285716,0.25,4,4,3,0.25,0.25,0.06388888888888888,0.06388888888888888,1.1764705882352942,1.0
960,TLS,2004,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
961,TLS,2008,1,0,1,2,2,1,2.0,2.0,0.5,2,2,1,0.5,0.0,0.0,0.0,1.0,1.0
962,TLS,2012,2,0,2,3,2,1,1.5,1.0,1.0,1,1,1,1.0,0.0,-0.5,-0.5,1.0,1.0
963,TLS,2016,3,0,3,5,2,1,1.6666666666666667,0.6666666666666666,0.5,2,2,1,0.5,0.0,0.25,0.25,1.0,1.0
964,TLS,2020,4,0,4,7,5,2,1.75,1.25,0.3333333333333333,3,3,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.1428571428571428,1.0
965,TLS,2024,5,0,5,10,8,3,2.0,1.6,0.3333333333333333,3,3,2,0.3333333333333333,0.0,0.25,0.25,1.1,1.0
966,COD,1968,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
967,COD,1984,4,0,1,5,2,1,5.0,2.0,0.5,5,2,1,0.0,0.0,0.0,0.0,1.6,2.5
968,COD,1988,5,0,2,13,11,3,6.5,5.5,0.1111111111111111,8,9,2,0.1111111111111111,0.0,0.6000000000000001,3.5,1.3076923076923077,0.8888888888888888
969,COD,1992,6,0,3,27,19,3,9.0,6.333333333333333,0.09297052154195008,15,15,3,0.14285714285714285,0.06666666666666667,0.7375,2.0833333333333335,1.3703703703703705,1.0
970,COD,1996,7,0,4,40,29,4,10.0,7.25,0.10249307479224376,17,14,4,0.10526315789473684,0.23529411764705882,0.5361111111111111,1.366666666666667,1.35,1.2142857142857142
971,COD,2000,8,0,5,52,30,5,10.4,6.0,0.7551020408163265,14,2,2,0.8571428571428571,0.14285714285714285,0.3579656862745098,0.8107142857142858,1.2692307692307692,7.0
972,COD,2004,9,0,6,53,31,5,8.833333333333334,5.166666666666667,0.3333333333333333,2,3,1,0.6666666666666666,0.5,0.1149439775910364,0.7485714285714287,1.2830188679245282,0.6666666666666666
973,COD,2008,10,0,7,57,33,6,8.142857142857142,4.714285714285714,0.2777777777777778,4,4,2,0.16666666666666666,0.0,0.262453314659197,0.6793650793650795,1.2982456140350878,1.0
974,COD,2012,11,0,8,61,34,7,7.625,4.25,0.20000000000000004,5,5,4,0.2,0.2,0.26067426970788315,0.6180272108843538,1.278688524590164,1.0
975,COD,2016,12,0,9,65,36,7,7.222222222222222,4.0,0.25,4,4,3,0.25,0.0,0.20308998599439776,0.5157738095238095,1.2615384615384615,1.0
976,COD,2020,13,0,10,69,38,8,6.9,3.8,0.25,4,4,3,0.5,0.0,0.18052443199502022,0.4584656084656084,1.2463768115942029,1.0
977,COD,2024,14,0,11,76,45,8,6.909090909090909,4.090909090909091,0.14285714285714285,7,7,4,0.5714285714285714,0.0,0.2374719887955182,0.48761904761904756,1.2236842105263157,1.0
978,GAB,1972,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
979,GAB,1984,3,0,1,1,1,1,1.0,1.0,1.0,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0
980,GAB,1988,4,0,2,5,4,2,2.5,2.0,0.25,4,4,2,0.5,0.0,3.0,3.0,1.0,1.0
981,GAB,1992,5,0,3,6,4,2,2.0,1.3333333333333333,0.5,2,2,2,0.5,0.5,1.25,1.25,1.0,1.0
982,GAB,1996,6,0,4,11,8,3,2.75,2.0,0.20000000000000004,5,5,3,0.2,0.0,1.3333333333333333,1.3333333333333333,1.0,1.0
983,GAB,2000,7,0,5,16,12,3,3.2,2.4,0.25925925925925924,7,6,3,0.1111111111111111,0.2857142857142857,1.1,1.05,1.25,1.1666666666666667
984,GAB,2004,8,0,6,19,14,3,3.1666666666666665,2.3333333333333335,0.16666666666666669,5,6,3,0.3333333333333333,0.4,0.822857142857143,0.8400000000000001,1.263157894736842,0.8333333333333334
985,GAB,2008,9,0,7,23,17,3,3.2857142857142856,2.4285714285714284,0.20000000000000004,5,5,3,0.4,0.2,0.6857142857142858,0.6722222222222222,1.2173913043478262,1.0
986,GAB,2012,10,1,8,26,19,4,3.25,2.375,0.25,4,4,3,0.5,0.25,0.5591836734693877,0.5476190476190477,1.1923076923076923,1.0
987,SMR,1960,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
988,SMR,1968,2,0,1,9,5,3,9.0,5.0,0.24260355029585803,9,5,3,0.0,0.0,0.0,0.0,1.4444444444444444,1.8
989,SMR,1972,3,0,2,12,6,3,6.0,3.0,0.5,4,2,2,0.0,0.25,-0.5555555555555556,-0.6,1.4166666666666667,2.0
990,SMR,1976,4,0,3,18,8,3,6.0,2.6666666666666665,0.2653061224489796,7,4,2,0.0,0.14285714285714285,0.09722222222222221,0.2,1.3333333333333333,1.75
991,SMR,1980,5,0,4,22,11,4,5.5,2.75,0.16000000000000006,10,7,3,0.2,0.6,0.20767195767195767,0.3833333333333333,1.2727272727272727,1.4285714285714286
992,SMR,1984,6,0,5,33,16,6,6.6,3.2,0.109375,16,10,5,0.0,0.3125,0.3057539682539683,0.39464285714285713,1.1818181818181819,1.6
993,SMR,1988,7,0,6,40,36,9,6.666666666666667,6.0,0.042663891779396446,19,26,7,0.0967741935483871,0.631578947368421,0.28210317460317463,0.6357142857142858,1.625,0.7307692307692307
994,SMR,1992,8,0,7,47,41,9,6.714285714285714,5.857142857142857,0.09333333333333334,11,12,6,0.0,0.36363636363636365,0.16491054023948762,0.44001831501831506,1.5957446808510638,0.9166666666666666
995,SMR,1996,9,0,8,60,48,11,7.5,6.0,0.09000000000000002,17,15,7,0.05,0.23529411764705882,0.21927396955592446,0.41287284144427,1.5333333333333334,1.1333333333333333
996,SMR,2000,10,0,9,64,51,11,7.111111111111111,5.666666666666667,0.14285714285714285,7,7,6,0.14285714285714285,0.42857142857142855,0.11833531159672801,0.2945970695970696,1.515625,1.0
997,SMR,2004,11,0,10,65,53,11,6.5,5.3,0.25,4,4,3,0.25,0.75,0.057567896022488386,0.21424501424501424,1.523076923076923,1.0
998,SMR,2008,12,0,11,67,54,11,6.090909090909091,4.909090909090909,0.20000000000000004,5,5,3,0.2,0.6,0.07681110642023956,0.21782051282051285,1.5223880597014925,1.0
999,SMR,2012,13,0,12,70,55,11,5.833333333333333,4.583333333333333,0.25,4,4,3,0.5,0.25,0.05164646038203596,0.17983682983682986,1.5142857142857142,1.0
1000,SMR,2016,14,0,13,74,56,11,5.6923076923076925,4.3076923076923075,0.25,4,4,4,0.75,0.0,0.047342588683532964,0.16485042735042738,1.4864864864864864,1.0
1001,SMR,2020,15,1,14,77,57,11,5.5,4.071428571428571,0.375,4,3,2,0.5,0.25,0.043700851092491964,0.13293885601577912,1.4675324675324675,1.3333333333333333
1002,LAO,1980,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1003,LAO,1988,2,0,1,19,16,3,19.0,16.0,0.06925207756232686,19,16,3,0.10526315789473684,0.0,0.0,0.0,1.0,1.1875
1004,LAO,1992,3,0,2,22,16,3,11.0,8.0,0.3333333333333333,3,3,2,0.3333333333333333,0.0,-0.8421052631578947,-0.8125,1.0,1.0
1005,LAO,1996,4,0,3,27,17,3,9.0,5.666666666666667,0.14285714285714285,6,7,2,0.0,0.16666666666666666,0.07894736842105265,0.26041666666666674,1.0740740740740742,0.8571428571428571
1006,LAO,2000,5,0,4,32,19,3,8.0,4.75,0.6800000000000002,5,2,1,0.2,0.0,-0.0029239766081871066,-0.06448412698412694,1.0625,2.5
1007,LAO,2004,6,0,5,33,20,4,6.6,4.0,0.3333333333333333,3,3,2,0.3333333333333333,0.6666666666666666,-0.10219298245614034,0.0766369047619048,1.0909090909090908,1.0
1008,LAO,2008,7,0,6,38,22,5,6.333333333333333,3.6666666666666665,0.20000000000000004,5,5,3,0.4,0.0,0.05157894736842108,0.19464285714285717,1.0789473684210527,1.0
1009,LAO,2012,8,0,7,40,22,5,5.714285714285714,3.142857142857143,0.25,4,4,2,0.5,0.5,0.009649122807017574,0.12886904761904766,1.075,1.0
1010,LAO,2016,9,0,8,43,22,5,5.375,2.75,0.3333333333333333,3,3,2,0.3333333333333333,0.0,-0.027443609022556364,0.07474489795918371,1.069767441860465,1.0
1011,LAO,2020,10,0,9,47,24,7,5.222222222222222,2.6666666666666665,0.20000000000000004,5,5,4,0.4,0.2,0.05932017543859652,0.1487351190476191,1.0638297872340425,1.0
1012,LAO,2024,11,0,10,49,28,7,4.9,2.8,0.25,4,4,3,0.5,0.5,0.0305068226120858,0.10998677248677254,1.1020408163265305,1.0
1013,BOT,1980,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1014,BOT,1984,1,0,1,7,8,1,7.0,8.0,0.125,7,8,1,0.0,0.0,0.0,0.0,1.1428571428571428,0.875
1015,BOT,1988,2,0,2,13,10,2,6.5,5.0,0.21875,7,6,2,0.0,0.14285714285714285,0.0,-0.25,1.1538461538461537,1.1666666666666667
1016,BOT,1992,3,0,3,19,13,3,6.333333333333333,4.333333333333333,0.19008264462809918,8,8,2,0.0,0.25,0.0714285714285714,0.04166666666666663,1.3157894736842106,1.0
1017,BOT,1996,4,0,4,23,14,3,5.75,3.5,0.16666666666666669,6,6,2,0.0,0.3333333333333333,-0.03571428571428573,-0.05555555555555558,1.3478260869565217,1.0
1018,BOT,2000,5,0,5,29,15,3,5.8,3.0,0.38775510204081637,7,4,2,0.0,0.14285714285714285,0.014880952380952384,-0.12500000000000003,1.2758620689655173,1.75
1019,BOT,2004,6,0,6,34,15,3,5.666666666666667,2.5,0.3580246913580247,7,5,2,0.0,0.2857142857142857,0.011904761904761908,-0.050000000000000024,1.2941176470588236,1.4
1020,BOT,2008,7,0,7,42,19,3,6.0,2.7142857142857144,0.22222222222222227,11,8,2,0.08333333333333333,0.2727272727272727,0.10515873015873016,0.05833333333333333,1.2619047619047619,1.375
1021,BOT,2012,8,1,8,49,22,4,6.125,2.75,0.09090909090909091,11,11,3,0.18181818181818182,0.36363636363636365,0.09013605442176871,0.10357142857142856,1.2448979591836735,1.0
1022,ROT,2016,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1023,KOR,1948,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1024,CAM,1956,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1025,CAM,1964,2,0,1,2,1,1,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,0.0,1.0,2.0
1026,CAM,1972,4,0,2,15,11,4,7.5,5.5,0.13777777777777778,13,10,3,0.0,0.0,5.5,9.0,1.1333333333333333,1.3
1027,CAM,1996,10,0,3,24,24,6,8.0,8.0,0.10034602076124566,9,14,3,0.11764705882352941,0.0,2.5961538461538463,4.7,1.4166666666666667,0.6428571428571429
1028,CAM,2000,11,0,4,29,28,7,7.25,7.0,0.20000000000000004,5,5,3,0.4,0.0,1.5826210826210827,2.9190476190476193,1.3448275862068966,1.0
1029,CAM,2004,12,0,5,30,30,7,6.0,6.0,0.25,4,4,2,0.5,0.75,1.136965811965812,2.1392857142857147,1.3666666666666667,1.0
1030,CAM,2008,13,0,6,33,30,7,5.5,5.0,0.25,4,4,2,0.5,0.25,0.9095726495726495,1.7114285714285717,1.3333333333333333,1.0
1031,CAM,2012,14,0,7,36,30,7,5.142857142857143,4.285714285714286,0.25,4,4,2,0.5,0.25,0.7579772079772079,1.4261904761904765,1.3055555555555556,1.0
1032,CAM,2016,15,0,8,40,33,9,5.0,4.125,0.16666666666666669,6,6,4,0.5,0.3333333333333333,0.7211233211233211,1.2938775510204081,1.275,1.0
